Date,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh,Condition,Season,Month,Year,Energy_Demand_MWh
2022-08-15,31.4,57.1,5.1,16.4,Sunny,Summer,August,2022,806.06
2022-08-16,31.7,43.4,2.6,12.2,Sunny,Summer,August,2022,800.13
2022-08-17,31.3,62.4,7.6,15.1,Sunny,Summer,August,2022,814.73
2022-08-18,31.9,63.4,1.9,18.9,Sunny,Summer,August,2022,832.91
2022-08-19,34.0,52.2,0.7,15.6,Sunny,Summer,August,2022,871.44
2022-08-20,30.6,64.25148095909732,7.2,15.2,Sunny,Summer,August,2022,759.28
2022-08-21,32.1,41.8,3.2,17.5,Sunny,Summer,August,2022,770.82
2022-08-22,29.7,58.1,5.653808180535966,18.3,Sunny,Summer,August,2022,765.37
2022-08-23,34.3,58.6,5.1,14.7,Sunny,Summer,August,2022,894.05
2022-08-24,28.0,53.5,2.9,12.6,Partly Cloudy,Summer,August,2022,717.02
2022-08-25,35.4,63.0,3.7,15.9,Sunny,Summer,August,2022,938.45
2022-08-26,29.9,51.3,2.5,7.0,Sunny,Summer,August,2022,756.02
2022-08-27,25.7,58.5,72.1,13.9,Drizzle,Summer,August,2022,642.26
2022-08-28,30.4,45.8,7.1,2.6,Sunny,Summer,August,2022,725.31
2022-08-29,28.0,53.8,4.9,6.6,Partly Cloudy,Summer,August,2022,717.51
2022-08-30,32.5,52.6,0.4,5.9,Sunny,Summer,August,2022,827.84
2022-08-31,28.0,55.8,7.3,20.2,Sunny,Summer,August,2022,722.27
2022-09-01,22.7,57.0,6.7,15.1,Drizzle,Autumn,September,2022,493.22
2022-09-02,18.3,58.9,7.2,8.7,Drizzle,Autumn,September,2022,454.5
2022-09-03,22.6,66.6,2.7,17.5,Partly Cloudy,Autumn,September,2022,462.75
2022-09-04,16.7,56.5,12.7,19.9,Drizzle,Autumn,September,2022,415.94
2022-09-05,19.2,47.1,7.8,17.5,Drizzle,Autumn,September,2022,460.79
2022-09-06,26.3,74.0,0.7,14.1,Partly Cloudy,Autumn,September,2022,578.82
2022-09-07,26.4,64.25148095909732,3.1,16.2,Partly Cloudy,Autumn,September,2022,565.6
2022-09-08,25.3,49.7,13.0,19.5,Drizzle,Autumn,September,2022,527.49
2022-09-09,21.1,65.5,0.3,12.7,Partly Cloudy,Autumn,September,2022,476.55
2022-09-10,23.9,56.0,19.5,15.1,Rainy,Autumn,September,2022,477.93
2022-09-11,24.0,62.1,6.8,13.7,Drizzle,Autumn,September,2022,479.51
2022-09-12,20.5,62.4,6.0,6.9,Drizzle,Autumn,September,2022,471.19
2022-09-13,28.5,64.25148095909732,1.9,19.6,Sunny,Autumn,September,2022,602.31
2022-09-14,26.6,53.7,1.7,25.3,Partly Cloudy,Autumn,September,2022,553.62
2022-09-15,23.3,54.5,17.1,10.6,Rainy,Autumn,September,2022,501.01
2022-09-16,24.1,52.7,2.1,19.8,Partly Cloudy,Autumn,September,2022,510.76
2022-09-17,24.6,53.3,9.0,10.8,Drizzle,Autumn,September,2022,487.91
2022-09-18,17.9,59.5,3.0,15.7,Partly Cloudy,Autumn,September,2022,421.6
2022-09-19,23.3,54.3,0.9,22.5,Partly Cloudy,Autumn,September,2022,500.35
2022-09-20,22.0,64.25148095909732,5.653808180535966,12.4,Partly Cloudy,Autumn,September,2022,485.35
2022-09-21,21.0,71.9,4.7,14.9,Partly Cloudy,Autumn,September,2022,475.56
2022-09-22,23.2,55.4,22.3,6.0,Rainy,Autumn,September,2022,499.12
2022-09-23,29.4,61.9,2.8,11.7,Sunny,Autumn,September,2022,615.81
2022-09-24,25.9,64.25148095909732,2.7,5.5,Partly Cloudy,Autumn,September,2022,528.28
2022-09-25,22.3,63.8,2.5,17.1,Partly Cloudy,Autumn,September,2022,458.89
2022-09-26,25.7,60.6,4.4,19.2,Partly Cloudy,Autumn,September,2022,549.71
2022-09-27,28.2,65.9,3.5,13.9,Sunny,Autumn,September,2022,599.18
2022-09-28,26.8,63.9,12.7,16.4,Drizzle,Autumn,September,2022,571.71
2022-09-29,24.2,50.1,4.2,13.4,Partly Cloudy,Autumn,September,2022,512.07
2022-09-30,22.1,67.0,4.3,14.739492242595203,Partly Cloudy,Autumn,September,2022,486.47
2022-10-01,18.1,75.1,1.2,15.6,Partly Cloudy,Autumn,October,2022,489.62
2022-10-02,17.2,61.9,32.5,5.1,Rainy,Autumn,October,2022,484.54
2022-10-03,18.7,68.3,2.3,19.7,Partly Cloudy,Autumn,October,2022,523.39
2022-10-04,17.9,73.5,0.6,13.1,Partly Cloudy,Autumn,October,2022,518.53
2022-10-05,19.1,66.3,8.7,8.6,Drizzle,Autumn,October,2022,526.72
2022-10-06,14.4,76.6,7.2,12.8,Drizzle,Autumn,October,2022,505.44
2022-10-07,20.0,86.9,4.3,5.5,Cloudy,Autumn,October,2022,532.93
2022-10-08,16.6,61.7,4.4,8.8,Partly Cloudy,Autumn,October,2022,481.88
2022-10-09,22.2,57.0,12.3,15.7,Drizzle,Autumn,October,2022,524.79
2022-10-10,13.9,70.4,1.7,16.1,Partly Cloudy,Autumn,October,2022,505.1
2022-10-11,21.2,73.8,13.7,16.5,Drizzle,Autumn,October,2022,544.26
2022-10-12,16.6,66.2,8.4,15.0,Drizzle,Autumn,October,2022,511.88
2022-10-13,14.0,79.6,4.3,11.5,Partly Cloudy,Autumn,October,2022,505.31
2022-10-14,14.5,57.3,4.9,14.7,Partly Cloudy,Autumn,October,2022,506.05
2022-10-15,15.0,73.5,2.4,12.8,Partly Cloudy,Autumn,October,2022,476.99
2022-10-16,17.3,63.2,11.2,6.9,Drizzle,Autumn,October,2022,484.98
2022-10-17,17.6,81.8,5.8,11.1,Cloudy,Autumn,October,2022,516.53
2022-10-18,14.3,83.9,3.1,19.4,Cloudy,Autumn,October,2022,505.15
2022-10-19,15.9,61.9,7.3,22.9,Drizzle,Autumn,October,2022,509.48
2022-10-20,22.4,63.6,43.7,18.3,Rainy,Autumn,October,2022,557.01
2022-10-21,21.2,74.9,4.6,22.7,Partly Cloudy,Autumn,October,2022,544.05
2022-10-22,17.3,64.9,20.3,15.4,Rainy,Autumn,October,2022,485.28
2022-10-23,16.1,67.6,3.4,23.7,Partly Cloudy,Autumn,October,2022,480.08
2022-10-24,16.4,68.2,0.5,14.739492242595203,Partly Cloudy,Autumn,October,2022,510.78
2022-10-25,17.8,52.6,1.8,6.3,Partly Cloudy,Autumn,October,2022,518.24
2022-10-26,12.9,67.9,4.3,16.1,Partly Cloudy,Autumn,October,2022,504.68
2022-10-27,15.2,62.5,2.0,15.4,Partly Cloudy,Autumn,October,2022,507.39
2022-10-28,11.0,64.1,0.0,12.9,Partly Cloudy,Autumn,October,2022,506.89
2022-10-29,17.2,79.5,19.7,17.5,Rainy,Autumn,October,2022,484.68
2022-10-30,17.9,57.9,14.9,15.2,Drizzle,Autumn,October,2022,488.83
2022-10-31,14.6,74.5,10.8,11.3,Drizzle,Autumn,October,2022,505.42
2022-11-01,12.7,71.8,1.3,14.739492242595203,Partly Cloudy,Autumn,November,2022,571.32
2022-11-02,4.3,71.8,0.9,21.0,Partly Cloudy,Autumn,November,2022,617.25
2022-11-03,3.6,80.3,0.5,15.9,Cloudy,Autumn,November,2022,624.77
2022-11-04,8.7,76.7,9.0,18.1,Drizzle,Autumn,November,2022,582.23
2022-11-05,11.1,78.6,18.5,13.6,Rainy,Autumn,November,2022,543.7
2022-11-06,13.1,81.7,3.9,17.3,Cloudy,Autumn,November,2022,540.66
2022-11-07,6.6,71.3,0.9,9.0,Partly Cloudy,Autumn,November,2022,596.26
2022-11-08,11.2,69.1,5.0,12.5,Partly Cloudy,Autumn,November,2022,573.43
2022-11-09,7.9,65.3,3.0,14.5,Partly Cloudy,Autumn,November,2022,586.88
2022-11-10,7.5,67.4,3.3,8.6,Partly Cloudy,Autumn,November,2022,589.43
2022-11-11,15.139844851904092,97.6,6.8,10.8,Cloudy,Autumn,November,2022,536.26
2022-11-12,10.0,84.0,5.653808180535966,16.6,Cloudy,Autumn,November,2022,546.31
2022-11-13,3.3,63.2,0.8,15.6,Partly Cloudy,Autumn,November,2022,597.92
2022-11-14,12.4,63.4,0.3,19.0,Partly Cloudy,Autumn,November,2022,571.57
2022-11-15,12.1,77.9,36.2,12.0,Rainy,Autumn,November,2022,571.95
2022-11-16,6.1,78.4,1.9,15.3,Partly Cloudy,Autumn,November,2022,600.29
2022-11-17,9.2,78.4,0.4,11.6,Partly Cloudy,Autumn,November,2022,579.88
2022-11-18,9.5,72.0,1.5,18.5,Partly Cloudy,Autumn,November,2022,578.5
2022-11-19,8.8,73.0,0.3,21.0,Partly Cloudy,Autumn,November,2022,551.78
2022-11-20,6.3,76.6,3.5,17.4,Partly Cloudy,Autumn,November,2022,568.86
2022-11-21,6.0,74.7,11.4,20.3,Drizzle,Autumn,November,2022,600.81
2022-11-22,7.9,56.2,2.9,15.2,Partly Cloudy,Autumn,November,2022,587.21
2022-11-23,11.5,72.2,4.1,19.0,Partly Cloudy,Autumn,November,2022,572.67
2022-11-24,9.6,67.2,7.9,15.4,Drizzle,Autumn,November,2022,578.49
2022-11-25,6.9,75.4,5.0,9.9,Partly Cloudy,Autumn,November,2022,593.7
2022-11-26,10.3,97.9,13.8,14.739492242595203,Cloudy,Autumn,November,2022,545.75
2022-11-27,-0.5,64.25148095909732,5.653808180535966,10.0,Snowy,Autumn,November,2022,650.94
2022-11-28,11.4,71.5,0.1,26.7,Partly Cloudy,Autumn,November,2022,573.1
2022-11-29,2.8,81.4,10.5,13.3,Cloudy,Autumn,November,2022,634.01
2022-11-30,6.9,77.9,5.653808180535966,18.2,Partly Cloudy,Autumn,November,2022,593.9
2022-12-01,-2.4,80.4,27.0,14.9,Rainy,Winter,December,2022,893.22
2022-12-02,-2.9,64.25148095909732,4.0,8.8,Snowy,Winter,December,2022,904.48
2022-12-03,4.5,93.5,26.0,5.5,Rainy,Winter,December,2022,735.29
2022-12-04,-0.4,68.0,8.4,18.7,Snowy,Winter,December,2022,815.96
2022-12-05,2.0,80.8,1.7,22.7,Cloudy,Winter,December,2022,807.22
2022-12-06,0.9,69.6,4.6,11.3,Partly Cloudy,Winter,December,2022,825.55
2022-12-07,2.4,81.4,29.1,6.7,Rainy,Winter,December,2022,800.66
2022-12-08,1.2,69.7,11.7,13.4,Drizzle,Winter,December,2022,820.79
2022-12-09,-2.8,73.7,0.6,10.3,Snowy,Winter,December,2022,901.61
2022-12-10,4.0,74.6,7.4,11.7,Drizzle,Winter,December,2022,742.05
2022-12-11,-0.5,84.8,2.5,18.1,Snowy,Winter,December,2022,818.13
2022-12-12,-3.7,84.3,0.0,14.7,Snowy,Winter,December,2022,923.65
2022-12-13,-0.3,67.0,3.1,10.9,Snowy,Winter,December,2022,848.64
2022-12-14,5.5,77.4,1.6,17.9,Partly Cloudy,Winter,December,2022,757.59
2022-12-15,3.6,71.3,10.3,18.3,Drizzle,Winter,December,2022,781.84
2022-12-16,-0.0,66.9,2.5,14.739492242595203,Snowy,Winter,December,2022,842.28
2022-12-17,-0.0,75.3,10.5,15.7,Snowy,Winter,December,2022,807.77
2022-12-18,0.0,74.5,0.0,17.6,Partly Cloudy,Winter,December,2022,808.46
2022-12-19,7.2,96.4,2.2,17.1,Cloudy,Winter,December,2022,739.97
2022-12-20,2.1,80.5,1.7,15.2,Cloudy,Winter,December,2022,805.63
2022-12-21,2.3,66.0,1.6,22.2,Partly Cloudy,Winter,December,2022,801.92
2022-12-22,4.1,72.5,0.4,17.9,Partly Cloudy,Winter,December,2022,775.2
2022-12-23,1.7,85.2,1.2,12.7,Cloudy,Winter,December,2022,812.04
2022-12-24,0.2,93.7,4.9,12.8,Cloudy,Winter,December,2022,804.53
2022-12-25,0.4,64.3,2.1,12.2,Partly Cloudy,Winter,December,2022,800.66
2022-12-26,0.8,62.0,3.2,14.739492242595203,Partly Cloudy,Winter,December,2022,827.57
2022-12-27,0.9,92.0,2.8,11.9,Cloudy,Winter,December,2022,825.79
2022-12-28,3.2,80.1,12.5,12.9,Cloudy,Winter,December,2022,787.94
2022-12-29,1.2,70.1,14.1,20.3,Drizzle,Winter,December,2022,820.17
2022-12-30,3.2,81.3,4.1,16.0,Cloudy,Winter,December,2022,788.06
2022-12-31,0.8,55.9,2.4,21.0,Partly Cloudy,Winter,December,2022,792.84
2023-01-01,-1.8,75.0,0.6,19.0,Snowy,Winter,January,2023,870.38
2023-01-02,-8.0,77.6,15.3,9.1,Rainy,Winter,January,2023,1066.0
2023-01-03,0.7,82.4,0.3,14.5,Cloudy,Winter,January,2023,854.93
2023-01-04,-1.0,66.9,1.8,19.9,Snowy,Winter,January,2023,887.95
2023-01-05,1.0,75.7,1.8,8.9,Partly Cloudy,Winter,January,2023,849.04
2023-01-06,-10.7,67.6,1.9,17.1,Snowy,Winter,January,2023,1152.91
2023-01-07,4.3,77.0,0.9,14.8,Partly Cloudy,Winter,January,2023,762.79
2023-01-08,-2.4,67.8,7.6,6.2,Snowy,Winter,January,2023,883.22
2023-01-09,1.3,71.7,0.7,15.6,Partly Cloudy,Winter,January,2023,843.99
2023-01-10,-5.1,67.0,5.0,10.8,Snowy,Winter,January,2023,983.71
2023-01-11,-0.2,80.2,0.7,9.2,Snowy,Winter,January,2023,871.87
2023-01-12,-5.2,81.9,0.4,15.0,Snowy,Winter,January,2023,986.84
2023-01-13,-3.9,73.1,12.0,14.739492242595203,Snowy,Winter,January,2023,953.54
2023-01-14,3.7,75.3,1.1,11.6,Partly Cloudy,Winter,January,2023,771.68
2023-01-15,-2.6,63.4,8.6,27.8,Snowy,Winter,January,2023,888.16
2023-01-16,-1.3,72.6,3.9,18.3,Snowy,Winter,January,2023,893.48
2023-01-17,0.6,74.6,0.4,10.6,Partly Cloudy,Winter,January,2023,856.44
2023-01-18,-0.5,96.0,15.6,22.0,Rainy,Winter,January,2023,877.36
2023-01-19,-1.5,66.1,1.4,10.0,Snowy,Winter,January,2023,897.71
2023-01-20,-0.9,86.7,9.8,12.2,Snowy,Winter,January,2023,885.52
2023-01-21,5.2,83.0,0.9,9.3,Cloudy,Winter,January,2023,751.72
2023-01-22,-2.2,77.2,9.6,16.3,Snowy,Winter,January,2023,879.12
2023-01-23,-1.4,89.1,0.1,21.8,Snowy,Winter,January,2023,896.02
2023-01-24,1.2,78.0,3.6,10.0,Partly Cloudy,Winter,January,2023,845.14
2023-01-25,1.3,78.1,7.3,4.7,Drizzle,Winter,January,2023,843.92
2023-01-26,1.6,74.6,13.7,20.5,Drizzle,Winter,January,2023,838.28
2023-01-27,-0.1,84.8,12.0,22.8,Snowy,Winter,January,2023,869.74
2023-01-28,-5.4,83.8,8.6,5.0,Snowy,Winter,January,2023,957.09
2023-01-29,2.9,70.0,11.0,17.3,Drizzle,Winter,January,2023,783.1
2023-01-30,-5.4,64.25148095909732,1.1,16.1,Snowy,Winter,January,2023,991.5
2023-01-31,-1.1,73.4,1.7,11.1,Snowy,Winter,January,2023,889.76
2023-02-01,-1.3,65.6,1.4,8.0,Snowy,Winter,February,2023,869.19
2023-02-02,0.8,71.5,1.9,20.0,Partly Cloudy,Winter,February,2023,827.76
2023-02-03,2.0,81.9,2.0,15.9,Cloudy,Winter,February,2023,806.78
2023-02-04,2.0,68.3,3.1,16.3,Partly Cloudy,Winter,February,2023,772.09
2023-02-05,2.3,71.7,0.7,11.9,Partly Cloudy,Winter,February,2023,767.22
2023-02-06,5.8,72.5,4.7,11.0,Partly Cloudy,Winter,February,2023,754.47
2023-02-07,2.4,78.8,0.7,2.7,Partly Cloudy,Winter,February,2023,800.07
2023-02-08,0.3,54.0,1.5,13.9,Partly Cloudy,Winter,February,2023,836.68
2023-02-09,3.9,67.1,2.8,22.2,Partly Cloudy,Winter,February,2023,777.96
2023-02-10,4.6,73.7,6.4,10.5,Drizzle,Winter,February,2023,768.38
2023-02-11,-2.7,81.6,5.4,7.4,Snowy,Winter,February,2023,865.36
2023-02-12,2.8,68.1,4.1,17.2,Partly Cloudy,Winter,February,2023,759.56
2023-02-13,3.1,57.0,0.7,18.1,Partly Cloudy,Winter,February,2023,789.6
2023-02-14,0.1,77.0,3.2,12.1,Partly Cloudy,Winter,February,2023,840.81
2023-02-15,5.1,66.9,0.4,13.3,Partly Cloudy,Winter,February,2023,762.58
2023-02-16,0.5,62.5,1.9,16.3,Partly Cloudy,Winter,February,2023,833.62
2023-02-17,1.4,67.0,2.1,14.2,Partly Cloudy,Winter,February,2023,816.85
2023-02-18,0.5,70.5,0.2,20.0,Partly Cloudy,Winter,February,2023,798.55
2023-02-19,1.0,67.2,1.3,27.2,Partly Cloudy,Winter,February,2023,789.98
2023-02-20,-2.3,54.4,12.5,6.5,Snowy,Winter,February,2023,890.72
2023-02-21,-3.3,79.2,12.3,21.1,Snowy,Winter,February,2023,913.59
2023-02-22,5.8,82.2,1.7,15.5,Cloudy,Winter,February,2023,753.99
2023-02-23,-1.5,77.2,0.2,21.9,Snowy,Winter,February,2023,872.78
2023-02-24,-2.0,62.9,0.8,18.6,Snowy,Winter,February,2023,884.18
2023-02-25,-5.5,70.4,2.0,15.3,Snowy,Winter,February,2023,935.34
2023-02-26,-0.9,71.9,11.8,18.8,Snowy,Winter,February,2023,825.92
2023-02-27,-3.0,76.8,0.6,13.0,Snowy,Winter,February,2023,906.93
2023-02-28,5.9,77.3,5.8,11.1,Drizzle,Winter,February,2023,753.23
2023-03-01,11.0,59.1,0.7,19.1,Partly Cloudy,Spring,March,2023,573.85
2023-03-02,5.9,65.7,23.9,10.8,Rainy,Spring,March,2023,602.08
2023-03-03,14.8,68.7,2.9,18.2,Partly Cloudy,Spring,March,2023,572.53
2023-03-04,10.9,76.6,9.0,15.2,Drizzle,Spring,March,2023,544.23
2023-03-05,7.0,70.6,2.5,3.4,Partly Cloudy,Spring,March,2023,563.28
2023-03-06,0.5,71.3,5.9,12.1,Drizzle,Spring,March,2023,665.66
2023-03-07,15.139844851904092,64.25148095909732,1.3,16.7,Partly Cloudy,Spring,March,2023,571.45
2023-03-08,3.8,76.3,0.9,13.0,Partly Cloudy,Spring,March,2023,622.72
2023-03-09,43.1,68.3,16.7,2.3,Rainy,Spring,March,2023,806.48
2023-03-10,11.1,58.1,15.0,21.6,Drizzle,Spring,March,2023,573.09
2023-03-11,15.3,76.2,13.1,15.8,Drizzle,Spring,March,2023,544.25
2023-03-12,12.2,70.6,5.9,14.739492242595203,Drizzle,Spring,March,2023,541.11
2023-03-13,9.7,61.5,9.9,12.6,Drizzle,Spring,March,2023,577.75
2023-03-14,9.8,61.2,0.4,17.7,Partly Cloudy,Spring,March,2023,577.29
2023-03-15,10.6,67.4,2.4,24.2,Partly Cloudy,Spring,March,2023,574.35
2023-03-16,10.3,68.7,2.3,11.3,Partly Cloudy,Spring,March,2023,575.43
2023-03-17,8.8,64.25148095909732,6.1,23.3,Drizzle,Spring,March,2023,582.29
2023-03-18,8.3,67.5,2.6,17.0,Partly Cloudy,Spring,March,2023,554.74
2023-03-19,7.8,78.6,1.0,10.7,Partly Cloudy,Spring,March,2023,557.74
2023-03-20,5.7,73.6,5.4,26.1,Drizzle,Spring,March,2023,603.84
2023-03-21,7.2,66.5,10.1,17.0,Drizzle,Spring,March,2023,591.29
2023-03-22,2.9,72.5,2.9,18.4,Partly Cloudy,Spring,March,2023,633.12
2023-03-23,7.7,56.7,0.9,13.7,Partly Cloudy,Spring,March,2023,588.32
2023-03-24,5.0,68.2,1.3,11.0,Partly Cloudy,Spring,March,2023,610.29
2023-03-25,4.7,79.5,1.6,15.8,Partly Cloudy,Spring,March,2023,582.86
2023-03-26,8.5,63.3,2.1,22.9,Partly Cloudy,Spring,March,2023,553.85
2023-03-27,12.2,58.2,6.2,13.5,Drizzle,Spring,March,2023,571.3
2023-03-28,10.8,59.8,5.5,14.9,Drizzle,Spring,March,2023,573.74
2023-03-29,3.3,56.3,7.1,22.3,Drizzle,Spring,March,2023,628.07
2023-03-30,5.0,58.7,2.7,13.5,Partly Cloudy,Spring,March,2023,610.26
2023-03-31,10.8,62.0,10.4,17.6,Drizzle,Spring,March,2023,574.3
2023-04-01,12.1,48.8,5.653808180535966,19.4,Partly Cloudy,Spring,April,2023,482.88
2023-04-02,14.3,60.1,5.1,14.0,Drizzle,Spring,April,2023,483.88
2023-04-03,16.7,67.2,12.9,16.5,Drizzle,Spring,April,2023,520.29
2023-04-04,12.1,52.7,1.6,18.3,Partly Cloudy,Spring,April,2023,513.24
2023-04-05,15.3,72.2,0.9,13.0,Partly Cloudy,Spring,April,2023,515.89
2023-04-06,11.0,64.1,17.2,19.1,Rainy,Spring,April,2023,515.25
2023-04-07,13.2,68.2,3.4,12.3,Partly Cloudy,Spring,April,2023,512.71
2023-04-08,16.0,54.7,9.2,11.6,Drizzle,Spring,April,2023,487.59
2023-04-09,10.2,66.8,0.2,7.4,Partly Cloudy,Spring,April,2023,487.8
2023-04-10,16.3,51.3,9.4,12.5,Drizzle,Spring,April,2023,519.23
2023-04-11,14.9,67.1,3.0,10.9,Partly Cloudy,Spring,April,2023,515.12
2023-04-12,16.7,61.4,0.5,13.0,Partly Cloudy,Spring,April,2023,520.35
2023-04-13,15.7,64.4,7.5,18.1,Drizzle,Spring,April,2023,516.69
2023-04-14,19.1,50.6,2.2,6.4,Partly Cloudy,Spring,April,2023,534.59
2023-04-15,15.4,52.8,3.9,5.1,Partly Cloudy,Spring,April,2023,485.83
2023-04-16,13.7,64.8,0.7,11.3,Partly Cloudy,Spring,April,2023,483.08
2023-04-17,15.4,52.4,1.3,17.3,Partly Cloudy,Spring,April,2023,515.75
2023-04-18,16.6,63.7,2.8,16.4,Partly Cloudy,Spring,April,2023,520.52
2023-04-19,15.1,49.1,5.653808180535966,11.2,Partly Cloudy,Spring,April,2023,515.63
2023-04-20,15.1,66.8,19.3,20.8,Rainy,Spring,April,2023,515.42
2023-04-21,12.9,50.1,0.0,11.7,Partly Cloudy,Spring,April,2023,512.7
2023-04-22,13.0,64.4,5.3,17.3,Drizzle,Spring,April,2023,482.83
2023-04-23,10.8,65.0,1.1,13.2,Partly Cloudy,Spring,April,2023,485.72
2023-04-24,20.2,54.4,2.9,10.7,Partly Cloudy,Spring,April,2023,543.76
2023-04-25,11.3,64.7,20.8,12.0,Rainy,Spring,April,2023,514.32
2023-04-26,12.9,62.1,1.4,18.7,Partly Cloudy,Spring,April,2023,512.92
2023-04-27,12.8,55.7,5.653808180535966,16.8,Rainy,Spring,April,2023,513.14
2023-04-28,17.7,51.9,1.8,19.8,Partly Cloudy,Spring,April,2023,525.55
2023-04-29,14.1,44.3,5.653808180535966,16.8,Drizzle,Spring,April,2023,483.51
2023-04-30,18.7,62.8,6.3,6.9,Drizzle,Spring,April,2023,502.21
2023-05-01,19.0,45.5,15.1,25.6,Rainy,Spring,May,2023,483.76
2023-05-02,21.8,58.8,5.7,14.739492242595203,Drizzle,Spring,May,2023,508.92
2023-05-03,18.5,55.9,5.4,17.6,Drizzle,Spring,May,2023,480.47
2023-05-04,27.4,63.4,1.5,13.1,Partly Cloudy,Spring,May,2023,606.58
2023-05-05,17.4,55.6,1.3,20.6,Partly Cloudy,Spring,May,2023,474.37
2023-05-06,21.9,55.4,5.653808180535966,9.5,Rainy,Spring,May,2023,479.91
2023-05-07,22.9,63.9,2.8,18.0,Partly Cloudy,Spring,May,2023,490.89
2023-05-08,22.2,60.7,3.3,4.6,Partly Cloudy,Spring,May,2023,513.25
2023-05-09,20.4,60.5,10.0,18.4,Drizzle,Spring,May,2023,495.46
2023-05-10,20.6,61.8,2.9,9.6,Partly Cloudy,Spring,May,2023,496.97
2023-05-11,21.1,45.7,21.3,16.4,Rainy,Spring,May,2023,501.82
2023-05-12,20.6,64.1,9.4,21.8,Drizzle,Spring,May,2023,496.54
2023-05-13,23.9,62.9,5.653808180535966,19.1,Drizzle,Spring,May,2023,503.22
2023-05-14,27.6,49.9,14.9,21.1,Drizzle,Spring,May,2023,559.92
2023-05-15,19.3,56.0,0.4,20.6,Partly Cloudy,Spring,May,2023,486.36
2023-05-16,16.9,57.7,2.1,12.4,Partly Cloudy,Spring,May,2023,471.52
2023-05-17,20.7,56.9,4.4,18.0,Partly Cloudy,Spring,May,2023,498.09
2023-05-18,28.7,60.7,1.8,6.4,Sunny,Spring,May,2023,625.96
2023-05-19,18.6,64.25148095909732,9.5,11.6,Drizzle,Spring,May,2023,481.08
2023-05-20,25.9,66.7,17.6,22.0,Rainy,Spring,May,2023,556.91
2023-05-21,26.0,47.5,3.9,13.1,Partly Cloudy,Spring,May,2023,533.54
2023-05-22,19.3,63.0,2.9,5.7,Partly Cloudy,Spring,May,2023,486.45
2023-05-23,22.7,68.6,22.8,25.1,Rainy,Spring,May,2023,518.6
2023-05-24,25.9,61.1,4.1,17.8,Partly Cloudy,Spring,May,2023,578.25
2023-05-25,19.9,66.7,4.7,18.8,Partly Cloudy,Spring,May,2023,490.53
2023-05-26,15.139844851904092,64.25148095909732,3.0,10.1,Partly Cloudy,Spring,May,2023,509.08
2023-05-27,19.3,66.2,16.8,14.739492242595203,Rainy,Spring,May,2023,455.75
2023-05-28,18.0,60.0,5.9,16.3,Drizzle,Spring,May,2023,447.03
2023-05-29,19.1,66.4,10.1,14.739492242595203,Drizzle,Spring,May,2023,484.25
2023-05-30,17.3,59.2,5.653808180535966,14.2,Drizzle,Spring,May,2023,473.78
2023-05-31,21.1,58.2,2.9,7.5,Partly Cloudy,Spring,May,2023,501.58
2023-06-01,24.7,52.2,2.3,13.3,Partly Cloudy,Summer,June,2023,673.64
2023-06-02,27.7,67.5,7.5,19.9,Drizzle,Summer,June,2023,764.31
2023-06-03,22.3,48.5,1.8,11.3,Partly Cloudy,Summer,June,2023,599.89
2023-06-04,28.0,67.3,6.3,24.5,Drizzle,Summer,June,2023,729.64
2023-06-05,29.5,59.0,11.3,7.8,Sunny,Summer,June,2023,787.17
2023-06-06,21.0,43.8,3.9,13.7,Partly Cloudy,Summer,June,2023,625.97
2023-06-07,28.1,57.9,5.4,11.7,Sunny,Summer,June,2023,753.49
2023-06-08,30.7,38.2,6.5,14.1,Sunny,Summer,June,2023,798.43
2023-06-09,23.4,60.0,7.5,21.9,Drizzle,Summer,June,2023,654.12
2023-06-10,15.139844851904092,62.1,2.0,10.1,Sunny,Summer,June,2023,695.45
2023-06-11,28.3,50.3,0.2,12.7,Sunny,Summer,June,2023,701.38
2023-06-12,24.9,56.0,2.1,18.3,Partly Cloudy,Summer,June,2023,676.82
2023-06-13,26.8,70.6,4.5,15.5,Partly Cloudy,Summer,June,2023,752.78
2023-06-14,28.7,51.0,2.4,15.9,Sunny,Summer,June,2023,752.29
2023-06-15,15.139844851904092,46.5,5.5,10.2,Drizzle,Summer,June,2023,696.03
2023-06-16,28.6,66.9,1.8,14.6,Sunny,Summer,June,2023,782.6
2023-06-17,24.2,70.7,4.0,20.7,Partly Cloudy,Summer,June,2023,625.77
2023-06-18,27.5,55.0,0.8,7.0,Partly Cloudy,Summer,June,2023,694.42
2023-06-19,22.8,63.1,5.5,11.5,Drizzle,Summer,June,2023,646.01
2023-06-20,26.7,65.7,3.2,5.9,Partly Cloudy,Summer,June,2023,740.37
2023-06-21,24.3,49.1,0.9,17.7,Partly Cloudy,Summer,June,2023,667.38
2023-06-22,24.8,51.1,1.4,21.1,Partly Cloudy,Summer,June,2023,675.27
2023-06-23,30.7,64.8,5.5,14.1,Sunny,Summer,June,2023,828.61
2023-06-24,30.3,68.5,2.6,10.0,Sunny,Summer,June,2023,785.18
2023-06-25,28.8,59.5,1.0,10.1,Sunny,Summer,June,2023,731.69
2023-06-26,23.7,48.0,13.7,13.5,Drizzle,Summer,June,2023,658.78
2023-06-27,26.1,70.9,5.0,13.5,Partly Cloudy,Summer,June,2023,739.55
